mi_quality,transcript_id,video_title,video_url,topic,utterance_id,interlocutor,timestamp,utterance_text,annotator_id,therapist_input_exists,therapist_input_subtype,reflection_exists,reflection_subtype,question_exists,question_subtype,main_therapist_behaviour,client_talk_type,advice_exists,advice_subtype
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,58,therapist,0:05:16,Right.,2,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,59,client,0:05:16,"In-in regards to my kids, I'd be100- 100%.",2,,,,,,,,change,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,60,therapist,0:05:22,Right.,2,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,61,client,0:05:22,"If it means say, I can have my-- see my kids whenever I- whenever I want.",2,,,,,,,,change,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,62,therapist,0:05:27,"Yeah. What do you think it'd be like for your kids if they were sitting here now and they heard you say that this was really, really important to you and to them? That you gave this program 100%. Well, then what might that be like for them to hear that?",2,FALSE,,FALSE,,TRUE,open,question,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,63,client,0:05:47,"Um, I-I-I'd hope that they'd be proud of me. I wouldn't want my kids to see me- to see me here though. But I- But I hope they would be proud of me.",2,,,,,,,,change,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,64,therapist,0:06:05,Okay.,2,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,65,client,0:06:05,Cause I'm-- Yeah.,2,,,,,,,,neutral,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,66,therapist,0:06:06,Good. Anybody else in your family that would be really proud of-- that you're taking these steps?,2,FALSE,,FALSE,,TRUE,closed,question,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,67,client,0:06:16,"Um, oh, my mom.",2,,,,,,,,neutral,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,68,therapist,0:06:19,Yeah. Your is mum still down south?,2,FALSE,,FALSE,,TRUE,closed,question,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,69,client,0:06:22,Yeah.,2,,,,,,,,neutral,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,70,therapist,0:06:22,Yeah. Does she know that you're here today?,2,FALSE,,FALSE,,TRUE,closed,question,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,71,client,0:06:25,No.,2,,,,,,,,neutral,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,72,therapist,0:06:28,So how might it be for her if she knew that you're talking like this today? That-- 'Cause it sounds to me like you're really serious this time making some changes.,2,FALSE,,TRUE,complex,TRUE,open,reflection,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,73,client,0:06:36,"Yeah, I am.",2,,,,,,,,change,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,74,therapist,0:06:37,Yeah.,2,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,75,client,0:06:39,"I just, um, I don't- don't know where to s-- where to start. I don't know.",2,,,,,,,,sustain,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,76,therapist,0:06:54,So do you think doing this program and completing this program this time would be a good place to start?,2,FALSE,,FALSE,,TRUE,closed,question,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,77,client,0:07:02,"Yeah, I hope so. I-- So I would genuinely want to, I genuinely want to do something to help myself. I don't deliberately fuck things up for myself.",2,,,,,,,,change,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,78,therapist,0:07:19,"Yeah. So you and I are going to be doing a little bit of work together then. And, um, and sometimes it-it can get quite tough. And I'm just wondering before we go any further, when the going gets tough, a lot of guys bail out. I'm just wondering are you one of those guys?",2,TRUE,information,FALSE,,TRUE,closed,question,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,79,client,0:07:47,"No, this is important to me.",2,,,,,,,,change,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,80,therapist,0:07:49,Right.,2,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,81,client,0:07:50,"I have, um, I've-- it's important to me.",2,,,,,,,,change,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,82,therapist,0:07:57,"Good. One of the other things we're really conscious of with is, um, sometimes we do this work in isolation from others. And one of the things we want to ask people is about who they're going to be accountable to. I'm thinking like with your children, uh, your mom and other people that maybe you're interacting with. Who-who else in your life do you think would be supportive of you, and who would you need to let them know that you're actually going through this sort of program?",2,TRUE,advice,FALSE,,TRUE,closed,therapist_input,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,83,client,0:08:29,"I, um, I'm separated at the moment from my missus and-",2,,,,,,,,neutral,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,84,therapist,0:08:38,What was-- what was your partner's name?,2,FALSE,,FALSE,,TRUE,closed,question,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,85,client,0:08:40,"Uh, Kirsty.",2,,,,,,,,neutral,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,86,therapist,0:08:41,Kristy.,2,FALSE,,TRUE,simple,FALSE,,reflection,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,87,client,0:08:44,"I would- I would love f-f-for her to know that I'm doing this and for her to know that I mean it, but, um, I know she wouldn't give a shit right now actually.",2,,,,,,,,change,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,88,therapist,0:08:57,"Right. In terms of your employer, would they be supportive?",2,FALSE,,FALSE,,TRUE,closed,question,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,89,client,0:09:02,"Uh, yeah, I don't know. Maybe, but I don't know if I want them to know though.",2,,,,,,,,neutral,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,90,therapist,0:09:12,Okay. What do you think it might be like for you to explore that with them?,2,FALSE,,FALSE,,TRUE,open,question,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,91,client,0:09:17,"Uh, I don't know.",2,,,,,,,,neutral,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,92,therapist,0:09:21,"Any other family members that, uh, live close that, uh, you think would be supportive?",2,FALSE,,FALSE,,TRUE,closed,question,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,93,client,0:09:27,I'm pretty much by myself up here.,2,,,,,,,,neutral,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,94,therapist,0:09:29,"Okay. The reason why I'm asking this, Rick, is just, um, you know, part of, um, uh, being responsible is turning up and doing the program.",2,TRUE,information,FALSE,,FALSE,,therapist_input,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,95,client,0:09:41,Mm-hmm.,2,,,,,,,,neutral,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,96,therapist,0:09:41,"The other aspect of that is kind of like who we're going to be accountable to while we're doing the program. So one of the- one of the challenges, one of the riddle I'm going to put in front of you is like who else can we get involved to support you while you're going through this?",2,TRUE,information,FALSE,,TRUE,closed,therapist_input,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,97,client,0:09:56,"Um, I don't know. I don't, um, have that many people-",2,,,,,,,,neutral,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,98,therapist,0:10:08,Okay.,2,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,99,client,0:10:09,"-that I am-- I don't have that many people I trust to support me. My mates, I love them but, um, yeah, I don't know.",2,,,,,,,,neutral,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,100,therapist,0:10:22,"Okay. So as we're gonna do this work together and go through this, uh, this program, one of the things we-we don't want to do is fall into the same trough we did last time. So I-I just want to leave that with you to think about next time we come together. There may be two or three other people that you think of that can be really supportive, that we-we need to let know that you're [unintelligible 00:10:50] each gonna make these changes and this time, you're serious about it. So let your mother and, uh, and, um, your partner, how might that happen? How does that sound to you?",2,TRUE,information,FALSE,,TRUE,open,therapist_input,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,101,client,0:11:06,"Yeah, let's give it some thought.",2,,,,,,,,change,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,102,therapist,0:11:20,"Rick, I get a sense that you're kind of padding this walk a little bit on your own at the moment. Would that be true?",2,FALSE,,TRUE,complex,TRUE,closed,reflection,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,103,client,0:11:27,Yeah. That'll definitely be true.,2,,,,,,,,neutral,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,104,therapist,0:11:30,"Your family is down south. I mean,who-who-who else do you think would be really interested in sup-supporting you, rowing with you if you like on this journey?",2,FALSE,,TRUE,simple,TRUE,closed,question,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,105,client,0:11:43,"Uh, I have a good relationship with my mum,-",2,,,,,,,,neutral,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,106,therapist,0:11:48,Okay.,2,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,107,client,0:11:49,-with my brothers and sisters.,2,,,,,,,,neutral,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,108,therapist,0:11:51,Yeah.,2,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,109,client,0:11:53,My mum is actually pretty important to me.,2,,,,,,,,neutral,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,110,therapist,0:11:58,"Yeah. How would it be for your mum, do you think, if you were to tell her that this is something that you're-- is really important for you and that you know that this time you really need to do this for her and for the family? What-what might that be like for her to hear?",2,FALSE,,FALSE,,TRUE,open,question,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,111,client,0:12:27,I think she'd be proud of me.,2,,,,,,,,change,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,112,therapist,0:12:28,Yeah. All right.,2,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,113,client,0:12:33,Yeah.,2,,,,,,,,neutral,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,114,therapist,0:12:35,"Brothers and sisters, that, uh, would also be very supportive if you were to make this journey?",2,FALSE,,FALSE,,TRUE,closed,question,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,115,client,0:12:43,"Yeah. Yeah. A good, uh, good family.",2,,,,,,,,neutral,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,116,therapist,0:12:51,"Good. So how would you go about getting them to support you, to come on board, and be accountable to doing this work together?",2,FALSE,,FALSE,,TRUE,open,question,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,117,client,0:13:06,"Um, I don't know. Um, have some-somebody just to listen.",2,,,,,,,,change,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,118,therapist,0:13:21,"And, um, I’m just trying to imagine what do you think your mom would want to say to you if she was sitting here with us now and she heard you talking about this?",2,FALSE,,FALSE,,TRUE,open,question,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,119,client,0:13:36,She would- she would tell me that she loves me. She would tell me that she believes that I could do it.,2,,,,,,,,change,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,120,therapist,0:13:51,"Mm. What do you think she might want for you, like upon her for your children?",2,FALSE,,FALSE,,TRUE,open,question,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,121,client,0:14:02,For them to have a father they can look up to.,2,,,,,,,,change,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,122,therapist,0:14:08,I’m getting a strong sense that's what you want as well.,2,FALSE,,TRUE,complex,FALSE,,reflection,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,123,client,0:14:11,It is what I want. Definitely.,2,,,,,,,,change,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,124,therapist,0:14:15,"So, in terms of having the confidence to do this with the support of your whānau and ours, where do you think your confidence level might be now?",2,FALSE,,FALSE,,TRUE,closed,question,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,125,client,0:14:30,"If I had their support of my-my family and [silence] I want to say that would be higher. I just know I fucked it up in the past. If they were there to support me now, then I’d be 99% sure.",2,,,,,,,,change,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,126,therapist,0:14:59,"That's a huge move up the scale, isn't it? So getting your family on board, getting your whānau on board is going to be really important for us.",2,FALSE,,TRUE,complex,FALSE,,reflection,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,127,client,0:15:14,Yeah.,2,,,,,,,,change,,
high,99,"Brief intervention: ""Steve""",https://www.youtube.com/watch?v=b-ilxvHZJDc,reducing alcohol consumption,0,therapist,0:00:12,"Steve, before we're done with our visit today, I was wondering if you'd be willing to take a few minutes to talk about your drinking.",5,FALSE,,FALSE,,TRUE,open,question,,TRUE,ADP
high,99,"Brief intervention: ""Steve""",https://www.youtube.com/watch?v=b-ilxvHZJDc,reducing alcohol consumption,1,client,0:00:18,"Okay, like what?",5,,,,,,,,neutral,,
high,99,"Brief intervention: ""Steve""",https://www.youtube.com/watch?v=b-ilxvHZJDc,reducing alcohol consumption,2,therapist,0:00:19,"Well, you filled out this survey for us today, which was great. Thank you very much. I just wanted to review a couple of things on here. I noticed that you said that you drink two to three times a week, drink three or four drinks at a time when you do drink, and weekly, um, have more drinks than that. So six or more drinks, it says on here.",5,FALSE,,TRUE,simple,FALSE,,reflection,,FALSE,
high,99,"Brief intervention: ""Steve""",https://www.youtube.com/watch?v=b-ilxvHZJDc,reducing alcohol consumption,3,client,0:00:36,Mm-hmm.,5,,,,,,,,neutral,,
high,99,"Brief intervention: ""Steve""",https://www.youtube.com/watch?v=b-ilxvHZJDc,reducing alcohol consumption,4,therapist,0:00:36,Does that sound realistic?,5,FALSE,,FALSE,,TRUE,closed,question,,FALSE,
high,99,"Brief intervention: ""Steve""",https://www.youtube.com/watch?v=b-ilxvHZJDc,reducing alcohol consumption,5,client,0:00:38,"Yeah, uh, on the weekends?",5,,,,,,,,neutral,,
high,99,"Brief intervention: ""Steve""",https://www.youtube.com/watch?v=b-ilxvHZJDc,reducing alcohol consumption,6,therapist,0:00:39,"Okay, okay. I just wanted to let you know, I'm a little bit concerned about your level of drinking. We know that excessive drinking can make problems worse or can actually cause health problems at times, and I was just wondering if you thought about the connection between your drinking and things like the anxiety and the insomnia that you came in with today?",5,TRUE,advice,FALSE,,TRUE,closed,therapist_input,,TRUE,ADW
high,99,"Brief intervention: ""Steve""",https://www.youtube.com/watch?v=b-ilxvHZJDc,reducing alcohol consumption,7,client,0:00:57,"No, I guess I haven't really thought much of it. Um, you know, I don't really think I drink that much in the first place-",5,,,,,,,,sustain,,
high,99,"Brief intervention: ""Steve""",https://www.youtube.com/watch?v=b-ilxvHZJDc,reducing alcohol consumption,8,therapist,0:01:03,Mm-hmm.,5,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,99,"Brief intervention: ""Steve""",https://www.youtube.com/watch?v=b-ilxvHZJDc,reducing alcohol consumption,9,client,0:01:03,-so I have a hard time believing that it's causing my anxiety.,5,,,,,,,,sustain,,
high,99,"Brief intervention: ""Steve""",https://www.youtube.com/watch?v=b-ilxvHZJDc,reducing alcohol consumption,10,therapist,0:01:08,Mm-hmm.,5,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,99,"Brief intervention: ""Steve""",https://www.youtube.com/watch?v=b-ilxvHZJDc,reducing alcohol consumption,11,client,0:01:09,"In fact, on the nights when I don't drink, I-I have a harder time going to sleep.",5,,,,,,,,sustain,,
high,99,"Brief intervention: ""Steve""",https://www.youtube.com/watch?v=b-ilxvHZJDc,reducing alcohol consumption,12,therapist,0:01:13,"Well, you're not alone, a lot of people think that drinking helps them sleep better, and in reality, drinking might make you fall asleep faster, but it has what's called this rebound effect, and this rebound effect means that you wake up, may, might wake up in the middle of the night or early in the morning and have a hard time falling back asleep.",5,TRUE,information,TRUE,simple,FALSE,,therapist_input,,FALSE,
high,99,"Brief intervention: ""Steve""",https://www.youtube.com/watch?v=b-ilxvHZJDc,reducing alcohol consumption,13,client,0:01:29,"Well, I, yeah, I guess I do have abo-about 2:00 AM, I tend to wake up on the nights I drink too much.",5,,,,,,,,change,,
high,99,"Brief intervention: ""Steve""",https://www.youtube.com/watch?v=b-ilxvHZJDc,reducing alcohol consumption,14,therapist,0:01:35,"Mm-hmm. Well, I just wanted to just show you this little chart here. For your age as a male, you're drinking more than those at a low-risk level. Um, the low-risk level for men under 65 is no more than 14 drinks a week and no more than four a day. And, in this case, a drink is considered 12 ounces of beer, 5 ounces of wine, or an ounce and a half of distilled spirits. And you're right, you're not drinking as much as some people out there. The way you answered our questions here, you're actually falling in the high-risk category, the risky or hazardous category, category two.",5,TRUE,information,FALSE,,FALSE,,therapist_input,,FALSE,
high,99,"Brief intervention: ""Steve""",https://www.youtube.com/watch?v=b-ilxvHZJDc,reducing alcohol consumption,15,client,0:02:10,"Jeez, no. I didn't think I was that bad.",5,,,,,,,,neutral,,
high,99,"Brief intervention: ""Steve""",https://www.youtube.com/watch?v=b-ilxvHZJDc,reducing alcohol consumption,16,therapist,0:02:12,"That's why it's helpful to look at this and give some perspective. On a scale of 1-10, what is your readiness to change, 1 being I don't want to change at all, and 10 is I really want to change?",5,FALSE,,TRUE,simple,TRUE,open,question,,FALSE,
high,99,"Brief intervention: ""Steve""",https://www.youtube.com/watch?v=b-ilxvHZJDc,reducing alcohol consumption,17,client,0:02:27,"I don't know. I mean, this is all news to me. I've, I don't want to do anything to put myself at risk and I've always thought of myself as a pretty healthy guy. I guess I'd put myself right in the middle of the five.",5,,,,,,,,change,,
high,99,"Brief intervention: ""Steve""",https://www.youtube.com/watch?v=b-ilxvHZJDc,reducing alcohol consumption,18,therapist,0:02:38,"Well, that's great. That's halfway there. What kept you from just giving it a one or two, something lower?",5,FALSE,,FALSE,,TRUE,open,question,,FALSE,
high,99,"Brief intervention: ""Steve""",https://www.youtube.com/watch?v=b-ilxvHZJDc,reducing alcohol consumption,19,client,0:02:44,"Well, you know I'm training for the marathon, and that's why I'm coming in, is because I need to be able to get my sleep back on track, but I also don't think of myself as a hazardous drinker, and I'm certainly not an alcoholic. So, that's-that's why the middle-ground, five.",5,,,,,,,,change,,
high,99,"Brief intervention: ""Steve""",https://www.youtube.com/watch?v=b-ilxvHZJDc,reducing alcohol consumption,20,therapist,0:02:57,"Mm-hmm. Okay. Well, that's a good place to start. So, I heard you say your health is important, and you're getting ready to run a marathon, so you wanna be able to do what you can to make that successful. And you also were a little bit surprised that you fell into this risky or hazardous category.",5,FALSE,,TRUE,complex,FALSE,,reflection,,FALSE,
high,99,"Brief intervention: ""Steve""",https://www.youtube.com/watch?v=b-ilxvHZJDc,reducing alcohol consumption,21,client,0:03:10,Yes.,5,,,,,,,,neutral,,
high,99,"Brief intervention: ""Steve""",https://www.youtube.com/watch?v=b-ilxvHZJDc,reducing alcohol consumption,22,therapist,0:03:11,"Okay. So, based on all that information, what are you willing to think about doing to change right now?",5,FALSE,,FALSE,,TRUE,open,question,,FALSE,
high,99,"Brief intervention: ""Steve""",https://www.youtube.com/watch?v=b-ilxvHZJDc,reducing alcohol consumption,23,client,0:03:18,"Well, I-I think the natural thing would be to cut back a little on my drinking.",5,,,,,,,,change,,
high,99,"Brief intervention: ""Steve""",https://www.youtube.com/watch?v=b-ilxvHZJDc,reducing alcohol consumption,24,therapist,0:03:22,"Mm-hmm. So, what would that look like for you?",5,FALSE,,FALSE,,TRUE,open,question,,FALSE,
high,99,"Brief intervention: ""Steve""",https://www.youtube.com/watch?v=b-ilxvHZJDc,reducing alcohol consumption,25,client,0:03:24,"Mm, um, you know, I-I guess drinking no more than maybe three or four times a week, and-and on the weekends, which is when I would drink the most, cup back to no more than five or six beers.",5,,,,,,,,change,,
high,99,"Brief intervention: ""Steve""",https://www.youtube.com/watch?v=b-ilxvHZJDc,reducing alcohol consumption,26,therapist,0:03:37,"Okay, okay. Well, sometimes when people aren't ready to make changes like this, it helps if they write down their goals, it gives them a chance to see them in black and white. If you were to look at this little form here and figure out where you want to go with your drinking, what would you put down as your goal?",5,TRUE,advice,FALSE,,TRUE,open,therapist_input,,TRUE,ADW
high,99,"Brief intervention: ""Steve""",https://www.youtube.com/watch?v=b-ilxvHZJDc,reducing alcohol consumption,27,client,0:03:54,"Um, doing the math, I guess no more than 18 drinks a week.",5,,,,,,,,change,,
high,99,"Brief intervention: ""Steve""",https://www.youtube.com/watch?v=b-ilxvHZJDc,reducing alcohol consumption,28,therapist,0:04:01,"Okay. So that's an improvement. So you're headed in the right direction. I do wanna let you know that with 18 drinks a week, you're still falling above this low-level risk category, and that it would be my recommendation that at some point you would fall below into this 14 or less a week. But it's an improvement, and it's a great place to start, and I really commend you for your willingness to take a look at this and try to make some improvements.",5,TRUE,advice,TRUE,simple,FALSE,,therapist_input,,TRUE,ADW
high,99,"Brief intervention: ""Steve""",https://www.youtube.com/watch?v=b-ilxvHZJDc,reducing alcohol consumption,29,client,0:04:27,Thanks.,5,,,,,,,,neutral,,
high,99,"Brief intervention: ""Steve""",https://www.youtube.com/watch?v=b-ilxvHZJDc,reducing alcohol consumption,30,therapist,0:04:28,"So I'm hoping that in your appointment next month, we can touch base on this and see how it's going.",5,FALSE,,TRUE,simple,FALSE,,reflection,,FALSE,
high,99,"Brief intervention: ""Steve""",https://www.youtube.com/watch?v=b-ilxvHZJDc,reducing alcohol consumption,31,client,0:04:33,Sure.,5,,,,,,,,neutral,,
high,99,"Brief intervention: ""Steve""",https://www.youtube.com/watch?v=b-ilxvHZJDc,reducing alcohol consumption,32,therapist,0:04:33,Okay. Good.,5,FALSE,,FALSE,,FALSE,,other,,FALSE,
